,start,end,start_frame,Unnamed: 0,approachSpeed,centerLocation,direction,dotNum,dotSize,dotSpeed,motion,duration
0,143.0,173.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,30.0
1,16215.0,16245.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,30.0
2,29157.0,29187.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,30.0
3,34996.0,35026.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,30.0
4,54137.0,54167.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,30.0
5,55281.0,55311.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,30.0
6,75867.0,75898.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,31.0
7,83151.0,83181.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,30.0
8,97056.0,97086.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,30.0
9,99584.0,99614.0,3900,65,0.096,-50-10,backward,11882,1,19,translation,30.0
10,203.0,233.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
11,15131.0,15161.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
12,25605.0,25635.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
13,42339.0,42369.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
14,53776.0,53806.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
15,59314.0,59344.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
16,72075.0,72105.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
17,82730.0,82760.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
18,93384.0,93414.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
19,104941.0,104971.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
20,263.0,293.0,8880,148,,,right,1000,5,50,rotation,30.0
21,17900.0,17930.0,8880,148,,,right,1000,5,50,rotation,30.0
22,27652.0,27682.0,8880,148,,,right,1000,5,50,rotation,30.0
23,43062.0,43092.0,8880,148,,,right,1000,5,50,rotation,30.0
24,46252.0,46282.0,8880,148,,,right,1000,5,50,rotation,30.0
25,55642.0,55672.0,8880,148,,,right,1000,5,50,rotation,30.0
26,67922.0,67952.0,8880,148,,,right,1000,5,50,rotation,30.0
27,82790.0,82820.0,8880,148,,,right,1000,5,50,rotation,30.0
28,93564.0,93595.0,8880,148,,,right,1000,5,50,rotation,31.0
29,101871.0,101901.0,8880,148,,,right,1000,5,50,rotation,30.0
30,323.0,354.0,5100,85,,,left,545,5,400,rotation,31.0
31,16456.0,16486.0,5100,85,,,left,545,5,400,rotation,30.0
32,28856.0,28886.0,5100,85,,,left,545,5,400,rotation,30.0
33,34454.0,34484.0,5100,85,,,left,545,5,400,rotation,30.0
34,53415.0,53445.0,5100,85,,,left,545,5,400,rotation,30.0
35,65093.0,65123.0,5100,85,,,left,545,5,400,rotation,30.0
36,72918.0,72948.0,5100,85,,,left,545,5,400,rotation,30.0
37,78937.0,78967.0,5100,85,,,left,545,5,400,rotation,30.0
38,94467.0,94498.0,5100,85,,,left,545,5,400,rotation,31.0
39,99764.0,99795.0,5100,85,,,left,545,5,400,rotation,31.0
40,384.0,414.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
41,14048.0,14078.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
42,25184.0,25214.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
43,39630.0,39661.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,31.0
44,45108.0,45138.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
45,57448.0,57478.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
46,70330.0,70360.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
47,77914.0,77944.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
48,87244.0,87274.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
49,102413.0,102443.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
50,444.0,474.0,7860,131,,,right,300,5,20,rotation,30.0
51,14349.0,14379.0,7860,131,,,right,300,5,20,rotation,30.0
52,27351.0,27381.0,7860,131,,,right,300,5,20,rotation,30.0
53,36741.0,36771.0,7860,131,,,right,300,5,20,rotation,30.0
54,47998.0,48028.0,7860,131,,,right,300,5,20,rotation,30.0
55,54318.0,54348.0,7860,131,,,right,300,5,20,rotation,30.0
56,72858.0,72888.0,7860,131,,,right,300,5,20,rotation,30.0
57,81225.0,81255.0,7860,131,,,right,300,5,20,rotation,30.0
58,90615.0,90645.0,7860,131,,,right,300,5,20,rotation,30.0
59,106566.0,106596.0,7860,131,,,right,300,5,20,rotation,30.0
60,504.0,534.0,8220,137,,,left,1000,5,100,rotation,30.0
61,13626.0,13657.0,8220,137,,,left,1000,5,100,rotation,31.0
62,24762.0,24793.0,8220,137,,,left,1000,5,100,rotation,31.0
63,41918.0,41948.0,8220,137,,,left,1000,5,100,rotation,30.0
64,49021.0,49051.0,8220,137,,,left,1000,5,100,rotation,30.0
65,58110.0,58140.0,8220,137,,,left,1000,5,100,rotation,30.0
66,68102.0,68133.0,8220,137,,,left,1000,5,100,rotation,31.0
67,82970.0,83000.0,8220,137,,,left,1000,5,100,rotation,30.0
68,95431.0,95461.0,8220,137,,,left,1000,5,100,rotation,30.0
69,101931.0,101962.0,8220,137,,,left,1000,5,100,rotation,31.0
70,564.0,594.0,9720,162,,,left,545,8,100,rotation,30.0
71,11640.0,11670.0,9720,162,,,left,545,8,100,rotation,30.0
72,28795.0,28826.0,9720,162,,,left,545,8,100,rotation,31.0
73,35056.0,35086.0,9720,162,,,left,545,8,100,rotation,30.0
74,48419.0,48449.0,9720,162,,,left,545,8,100,rotation,30.0
75,60217.0,60247.0,9720,162,,,left,545,8,100,rotation,30.0
76,71473.0,71503.0,9720,162,,,left,545,8,100,rotation,30.0
77,80563.0,80593.0,9720,162,,,left,545,8,100,rotation,30.0
78,89772.0,89802.0,9720,162,,,left,545,8,100,rotation,30.0
79,101269.0,101299.0,9720,162,,,left,545,8,100,rotation,30.0
80,624.0,654.0,8340,139,,,right,1000,8,10,rotation,30.0
81,15492.0,15523.0,8340,139,,,right,1000,8,10,rotation,31.0
82,22535.0,22565.0,8340,139,,,right,1000,8,10,rotation,30.0
83,40714.0,40744.0,8340,139,,,right,1000,8,10,rotation,30.0
84,50947.0,50977.0,8340,139,,,right,1000,8,10,rotation,30.0
85,56605.0,56635.0,8340,139,,,right,1000,8,10,rotation,30.0
86,72436.0,72466.0,8340,139,,,right,1000,8,10,rotation,30.0
87,80322.0,80352.0,8340,139,,,right,1000,8,10,rotation,30.0
88,96514.0,96544.0,8340,139,,,right,1000,8,10,rotation,30.0
89,105663.0,105694.0,8340,139,,,right,1000,8,10,rotation,31.0
90,685.0,715.0,7380,123,,,right,545,12,50,rotation,30.0
91,18924.0,18954.0,7380,123,,,right,545,12,50,rotation,30.0
92,29277.0,29307.0,7380,123,,,right,545,12,50,rotation,30.0
93,41617.0,41647.0,7380,123,,,right,545,12,50,rotation,30.0
94,46553.0,46583.0,7380,123,,,right,545,12,50,rotation,30.0
95,65033.0,65063.0,7380,123,,,right,545,12,50,rotation,30.0
96,74182.0,74212.0,7380,123,,,right,545,12,50,rotation,30.0
97,80442.0,80472.0,7380,123,,,right,545,12,50,rotation,30.0
98,87003.0,87033.0,7380,123,,,right,545,12,50,rotation,30.0
99,108131.0,108162.0,7380,123,,,right,545,12,50,rotation,31.0
100,745.0,775.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,30.0
101,17298.0,17328.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,30.0
102,31143.0,31173.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,30.0
103,42098.0,42129.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,31.0
104,45469.0,45499.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,30.0
105,57267.0,57298.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,31.0
106,68765.0,68795.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,30.0
107,81526.0,81556.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,30.0
108,87365.0,87395.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,30.0
109,100848.0,100878.0,2460,41,1.0,-50-10,forward,1184,2,199,translation,30.0
110,805.0,835.0,3960,66,2.05,-50-10,forward,5180,1,398,translation,30.0
111,11760.0,11791.0,3960,66,2.05,-50-10,forward,5180,1,398,translation,31.0
