,start,end,trial,trial_number,backgroundDir,backgroundSpeed,numFrames,patchDir,patchPos,patchSize,patchSpeed,duration
0,6071.0,6131.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
1,15360.0,15420.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
2,32539.0,32599.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
3,34068.0,34128.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
4,47611.0,47671.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
5,51235.0,51295.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
6,53601.0,53661.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
7,74672.0,74732.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
8,80123.0,80183.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
9,81330.0,81390.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
10,86107.0,86167.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
11,96290.0,96350.0,trial0_duration_2.0.stim,0.0,0,0,120,0,0,5,0,60.0
12,3765.0,4017.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,252.0
13,5432.0,5685.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,253.0
14,9444.0,9697.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,253.0
15,10407.0,10659.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,252.0
16,12317.0,12570.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,253.0
17,27946.0,28198.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,252.0
18,41909.0,42162.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,253.0
19,59564.0,59817.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,253.0
20,63381.0,63634.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,253.0
21,66352.0,66605.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,253.0
22,76712.0,76965.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,253.0
23,88440.0,88692.0,trial10_duration_8.36666666667.stim,10.0,0,20,502,180,0,5,20,252.0
24,9313.0,9384.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,71.0
25,14956.0,15028.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,72.0
26,48504.0,48576.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,72.0
27,51794.0,51866.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,72.0
28,57252.0,57324.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,72.0
29,58435.0,58507.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,72.0
30,70294.0,70367.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,73.0
31,83108.0,83181.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,73.0
32,83554.0,83626.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,72.0
33,86227.0,86299.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,72.0
34,89068.0,89140.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,72.0
35,90643.0,90714.0,trial11_duration_2.38333333333.stim,11.0,0,20,143,0,0,5,80,71.0
36,1682.0,1753.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,71.0
37,7620.0,7693.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,73.0
38,21374.0,21445.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,71.0
39,30996.0,31069.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,73.0
40,31129.0,31201.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,72.0
41,34320.0,34392.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,72.0
42,42357.0,42429.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,72.0
43,47477.0,47549.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,72.0
44,51101.0,51174.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,73.0
45,56336.0,56408.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,72.0
46,61038.0,61110.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,72.0
47,64776.0,64848.0,trial12_duration_2.38333333333.stim,12.0,0,20,143,180,0,5,80,72.0
48,724.0,989.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,265.0
49,1950.0,2215.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,265.0
50,10083.0,10348.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,265.0
51,12632.0,12897.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,265.0
52,20735.0,20999.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,264.0
53,31899.0,32163.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,264.0
54,41125.0,41389.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,264.0
55,42945.0,43210.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,265.0
56,67628.0,67893.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,265.0
57,69262.0,69527.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,265.0
58,70873.0,71138.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,265.0
59,87341.0,87605.0,trial13_duration_8.78333333333.stim,13.0,0,20,527,180,0,15,20,264.0
60,276.0,351.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
61,8467.0,8542.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
62,13837.0,13912.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
63,25140.0,25215.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
64,41452.0,41527.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
65,59296.0,59371.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
66,64910.0,64985.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
67,65951.0,66027.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,76.0
68,77811.0,77886.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
69,90508.0,90583.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
70,95191.0,95266.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
71,96410.0,96485.0,trial14_duration_2.5.stim,14.0,0,20,150,0,0,15,80,75.0
72,1814.0,1889.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
73,2275.0,2350.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
74,8602.0,8678.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,76.0
75,14105.0,14180.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
76,36334.0,36410.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,76.0
77,38481.0,38556.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
78,57710.0,57785.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
79,66087.0,66162.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
80,89659.0,89734.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
81,90372.0,90447.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
82,92913.0,92988.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
83,93773.0,93848.0,trial15_duration_2.5.stim,15.0,0,20,150,180,0,15,80,75.0
84,11121.0,11368.0,trial16_duration_8.16666666667.stim,16.0,180,20,490,0,0,5,0,247.0
85,12957.0,13203.0,trial16_duration_8.16666666667.stim,16.0,180,20,490,0,0,5,0,246.0
86,17025.0,17272.0,trial16_duration_8.16666666667.stim,16.0,180,20,490,0,0,5,0,247.0
87,22988.0,23235.0,trial16_duration_8.16666666667.stim,16.0,180,20,490,0,0,5,0,247.0
88,28259.0,28505.0,trial16_duration_8.16666666667.stim,16.0,180,20,490,0,0,5,0,246.0
89,39074.0,39321.0,trial16_duration_8.16666666667.stim,16.0,180,20,490,0,0,5,0,247.0
90,40375.0,40621.0,trial16_duration_8.16666666667.stim,16.0,180,20,490,0,0,5,0,246.0
91,40682.0,40929.0,trial16_duration_8.16666666667.stim,16.0,180,20,490,0,0,5,0,247.0
