,start,end,start_frame,Unnamed: 0,approachSpeed,centerLocation,direction,dotNum,dotSize,dotSpeed,motion,duration
122,27716.0,27746.0,10380,173,,,left,1000,8,20,rotation,30.0
123,36867.0,36897.0,10380,173,,,left,1000,8,20,rotation,30.0
124,48726.0,48756.0,10380,173,,,left,1000,8,20,rotation,30.0
125,56251.0,56281.0,10380,173,,,left,1000,8,20,rotation,30.0
126,71000.0,71030.0,10380,173,,,left,1000,8,20,rotation,30.0
127,86230.0,86260.0,10380,173,,,left,1000,8,20,rotation,30.0
128,93333.0,93363.0,10380,173,,,left,1000,8,20,rotation,30.0
129,99172.0,99202.0,10380,173,,,left,1000,8,20,rotation,30.0
130,926.0,956.0,5460,91,,,left,545,12,100,rotation,30.0
131,11582.0,11612.0,5460,91,,,left,545,12,100,rotation,30.0
132,24947.0,24977.0,5460,91,,,left,545,12,100,rotation,30.0
133,43188.0,43218.0,5460,91,,,left,545,12,100,rotation,30.0
134,48184.0,48214.0,5460,91,,,left,545,12,100,rotation,30.0
135,64920.0,64950.0,5460,91,,,left,545,12,100,rotation,30.0
136,69856.0,69886.0,5460,91,,,left,545,12,100,rotation,30.0
137,82377.0,82407.0,5460,91,,,left,545,12,100,rotation,30.0
138,94718.0,94748.0,5460,91,,,left,545,12,100,rotation,30.0
139,101099.0,101129.0,5460,91,,,left,545,12,100,rotation,30.0
140,986.0,1017.0,10320,172,,,right,300,8,50,rotation,31.0
141,15315.0,15345.0,10320,172,,,right,300,8,50,rotation,30.0
142,25549.0,25579.0,10320,172,,,right,300,8,50,rotation,30.0
143,40780.0,40810.0,10320,172,,,right,300,8,50,rotation,30.0
144,49509.0,49539.0,10320,172,,,right,300,8,50,rotation,30.0
145,64980.0,65010.0,10320,172,,,right,300,8,50,rotation,30.0
146,69013.0,69043.0,10320,172,,,right,300,8,50,rotation,30.0
147,85688.0,85718.0,10320,172,,,right,300,8,50,rotation,30.0
148,91588.0,91618.0,10320,172,,,right,300,8,50,rotation,30.0
149,106878.0,106908.0,10320,172,,,right,300,8,50,rotation,30.0
150,1047.0,1077.0,8400,140,,,right,1000,12,200,rotation,30.0
151,14110.0,14141.0,8400,140,,,right,1000,12,200,rotation,31.0
152,25489.0,25519.0,8400,140,,,right,1000,12,200,rotation,30.0
153,35903.0,35933.0,8400,140,,,right,1000,12,200,rotation,30.0
154,47823.0,47853.0,8400,140,,,right,1000,12,200,rotation,30.0
155,64197.0,64227.0,8400,140,,,right,1000,12,200,rotation,30.0
156,70578.0,70609.0,8400,140,,,right,1000,12,200,rotation,31.0
157,81173.0,81203.0,8400,140,,,right,1000,12,200,rotation,30.0
158,93694.0,93725.0,8400,140,,,right,1000,12,200,rotation,31.0
159,105011.0,105042.0,8400,140,,,right,1000,12,200,rotation,31.0
160,1107.0,1137.0,9240,154,,,left,300,12,50,rotation,30.0
161,17843.0,17873.0,9240,154,,,left,300,12,50,rotation,30.0
162,30485.0,30515.0,9240,154,,,left,300,12,50,rotation,30.0
163,34218.0,34248.0,9240,154,,,left,300,12,50,rotation,30.0
164,51074.0,51104.0,9240,154,,,left,300,12,50,rotation,30.0
165,56733.0,56763.0,9240,154,,,left,300,12,50,rotation,30.0
166,70940.0,70970.0,9240,154,,,left,300,12,50,rotation,30.0
167,83822.0,83852.0,9240,154,,,left,300,12,50,rotation,30.0
168,93875.0,93905.0,9240,154,,,left,300,12,50,rotation,30.0
169,104710.0,104741.0,9240,154,,,left,300,12,50,rotation,31.0
170,1167.0,1197.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,30.0
171,18746.0,18776.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,30.0
172,23683.0,23713.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,30.0
173,36204.0,36234.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,30.0
174,49749.0,49780.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,31.0
175,59442.0,59472.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,30.0
176,69194.0,69224.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,30.0
177,84544.0,84575.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,31.0
178,94658.0,94688.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,30.0
179,99413.0,99443.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,30.0
180,1227.0,1257.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
181,14231.0,14261.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
182,31509.0,31539.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
183,38191.0,38221.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
184,45355.0,45385.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
185,60706.0,60736.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
186,66003.0,66033.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
187,83521.0,83551.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
188,87133.0,87163.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
189,106456.0,106486.0,4080,68,0.096,-50-10,backward,485,2,19,translation,30.0
190,1287.0,1318.0,5340,89,,,right,300,8,20,rotation,31.0
191,20010.0,20040.0,5340,89,,,right,300,8,20,rotation,30.0
192,32352.0,32382.0,5340,89,,,right,300,8,20,rotation,30.0
193,34579.0,34609.0,5340,89,,,right,300,8,20,rotation,30.0
194,46619.0,46649.0,5340,89,,,right,300,8,20,rotation,30.0
195,55830.0,55860.0,5340,89,,,right,300,8,20,rotation,30.0
196,75274.0,75304.0,5340,89,,,right,300,8,20,rotation,30.0
197,85387.0,85417.0,5340,89,,,right,300,8,20,rotation,30.0
198,95139.0,95169.0,5340,89,,,right,300,8,20,rotation,30.0
199,99112.0,99142.0,5340,89,,,right,300,8,20,rotation,30.0
200,1348.0,1378.0,780,13,2.05,-50-10,backward,485,2,398,translation,30.0
201,15254.0,15284.0,780,13,2.05,-50-10,backward,485,2,398,translation,30.0
202,24586.0,24616.0,780,13,2.05,-50-10,backward,485,2,398,translation,30.0
203,40117.0,40148.0,780,13,2.05,-50-10,backward,485,2,398,translation,31.0
204,52398.0,52428.0,780,13,2.05,-50-10,backward,485,2,398,translation,30.0
205,58599.0,58629.0,780,13,2.05,-50-10,backward,485,2,398,translation,30.0
206,65221.0,65251.0,780,13,2.05,-50-10,backward,485,2,398,translation,30.0
207,84966.0,84996.0,780,13,2.05,-50-10,backward,485,2,398,translation,30.0
208,95621.0,95651.0,780,13,2.05,-50-10,backward,485,2,398,translation,30.0
209,104530.0,104560.0,780,13,2.05,-50-10,backward,485,2,398,translation,30.0
210,1408.0,1438.0,7020,117,,,right,1000,5,20,rotation,30.0
211,20492.0,20522.0,7020,117,,,right,1000,5,20,rotation,30.0
212,23382.0,23412.0,7020,117,,,right,1000,5,20,rotation,30.0
213,36806.0,36837.0,7020,117,,,right,1000,5,20,rotation,31.0
214,45234.0,45265.0,7020,117,,,right,1000,5,20,rotation,31.0
215,58238.0,58268.0,7020,117,,,right,1000,5,20,rotation,30.0
216,69374.0,69405.0,7020,117,,,right,1000,5,20,rotation,31.0
217,84123.0,84153.0,7020,117,,,right,1000,5,20,rotation,30.0
218,88397.0,88427.0,7020,117,,,right,1000,5,20,rotation,30.0
219,107299.0,107329.0,7020,117,,,right,1000,5,20,rotation,30.0
220,1468.0,1498.0,7800,130,,,right,545,8,400,rotation,30.0
221,21756.0,21786.0,7800,130,,,right,545,8,400,rotation,30.0
222,23562.0,23592.0,7800,130,,,right,545,8,400,rotation,30.0
223,34037.0,34067.0,7800,130,,,right,545,8,400,rotation,30.0
224,44030.0,44061.0,7800,130,,,right,545,8,400,rotation,31.0
225,62030.0,62060.0,7800,130,,,right,545,8,400,rotation,30.0
226,66967.0,66997.0,7800,130,,,right,545,8,400,rotation,30.0
227,77742.0,77772.0,7800,130,,,right,545,8,400,rotation,30.0
228,89842.0,89872.0,7800,130,,,right,545,8,400,rotation,30.0
229,106155.0,106185.0,7800,130,,,right,545,8,400,rotation,30.0
230,1528.0,1558.0,6180,103,,,right,545,12,200,rotation,30.0
231,14893.0,14923.0,6180,103,,,right,545,12,200,rotation,30.0
232,22298.0,22328.0,6180,103,,,right,545,12,200,rotation,30.0
233,37228.0,37258.0,6180,103,,,right,545,12,200,rotation,30.0
234,51555.0,51586.0,6180,103,,,right,545,12,200,rotation,31.0
235,59381.0,59412.0,6180,103,,,right,545,12,200,rotation,31.0
236,67508.0,67538.0,6180,103,,,right,545,12,200,rotation,30.0
237,83641.0,83672.0,6180,103,,,right,545,12,200,rotation,31.0
238,94176.0,94206.0,6180,103,,,right,545,12,200,rotation,30.0
239,102724.0,102754.0,6180,103,,,right,545,12,200,rotation,30.0
240,1588.0,1619.0,4500,75,,,right,1000,8,50,rotation,31.0
241,17060.0,17090.0,4500,75,,,right,1000,8,50,rotation,30.0
242,25669.0,25699.0,4500,75,,,right,1000,8,50,rotation,30.0
243,43007.0,43037.0,4500,75,,,right,1000,8,50,rotation,30.0
244,44632.0,44663.0,4500,75,,,right,1000,8,50,rotation,31.0
245,61789.0,61819.0,4500,75,,,right,1000,8,50,rotation,30.0
246,73829.0,73859.0,4500,75,,,right,1000,8,50,rotation,30.0
247,77020.0,77050.0,4500,75,,,right,1000,8,50,rotation,30.0
248,93092.0,93123.0,4500,75,,,right,1000,8,50,rotation,31.0
249,102002.0,102032.0,4500,75,,,right,1000,8,50,rotation,30.0
250,1649.0,1679.0,6660,111,,,left,545,12,400,rotation,30.0
251,14532.0,14562.0,6660,111,,,left,545,12,400,rotation,30.0
252,24285.0,24315.0,6660,111,,,left,545,12,400,rotation,30.0
253,34699.0,34729.0,6660,111,,,left,545,12,400,rotation,30.0
254,48244.0,48275.0,6660,111,,,left,545,12,400,rotation,31.0
255,60405.0,60435.0,6660,111,,,left,545,12,400,rotation,30.0
256,75515.0,75545.0,6660,111,,,left,545,12,400,rotation,30.0
257,86712.0,86742.0,6660,111,,,left,545,12,400,rotation,30.0
258,89541.0,89571.0,6660,111,,,left,545,12,400,rotation,30.0
259,102363.0,102393.0,6660,111,,,left,545,12,400,rotation,30.0
260,1709.0,1739.0,5880,98,,,left,1000,8,10,rotation,30.0
261,14652.0,14682.0,5880,98,,,left,1000,8,10,rotation,30.0
262,22780.0,22810.0,5880,98,,,left,1000,8,10,rotation,30.0
263,40659.0,40689.0,5880,98,,,left,1000,8,10,rotation,30.0
264,45656.0,45686.0,5880,98,,,left,1000,8,10,rotation,30.0
265,56672.0,56703.0,5880,98,,,left,1000,8,10,rotation,31.0
266,69736.0,69766.0,5880,98,,,left,1000,8,10,rotation,30.0
267,79849.0,79879.0,5880,98,,,left,1000,8,10,rotation,30.0
268,94417.0,94447.0,5880,98,,,left,1000,8,10,rotation,30.0
269,107058.0,107088.0,5880,98,,,left,1000,8,10,rotation,30.0
270,1769.0,1799.0,6300,105,,,left,545,12,200,rotation,30.0
271,21154.0,21184.0,6300,105,,,left,545,12,200,rotation,30.0
272,25970.0,26000.0,6300,105,,,left,545,12,200,rotation,30.0
273,42947.0,42977.0,6300,105,,,left,545,12,200,rotation,30.0
274,46438.0,46469.0,6300,105,,,left,545,12,200,rotation,31.0
275,57335.0,57365.0,6300,105,,,left,545,12,200,rotation,30.0
276,74552.0,74582.0,6300,105,,,left,545,12,200,rotation,30.0
277,86350.0,86380.0,6300,105,,,left,545,12,200,rotation,30.0
278,89360.0,89390.0,6300,105,,,left,545,12,200,rotation,30.0
279,98269.0,98300.0,6300,105,,,left,545,12,200,rotation,31.0
280,1829.0,1859.0,5580,93,,,left,1000,5,50,rotation,30.0
281,21335.0,21365.0,5580,93,,,left,1000,5,50,rotation,30.0
282,22238.0,22268.0,5580,93,,,left,1000,5,50,rotation,30.0
283,36566.0,36596.0,5580,93,,,left,1000,5,50,rotation,30.0
284,51134.0,51164.0,5580,93,,,left,1000,5,50,rotation,30.0
285,56913.0,56943.0,5580,93,,,left,1000,5,50,rotation,30.0
286,71421.0,71451.0,5580,93,,,left,1000,5,50,rotation,30.0
287,85086.0,85116.0,5580,93,,,left,1000,5,50,rotation,30.0
288,93213.0,93243.0,5580,93,,,left,1000,5,50,rotation,30.0
289,103085.0,103115.0,5580,93,,,left,1000,5,50,rotation,30.0
290,1889.0,1920.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,31.0
291,20672.0,20703.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,31.0
292,24164.0,24194.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,30.0
293,34820.0,34850.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,30.0
294,44091.0,44121.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,30.0
295,57094.0,57124.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,30.0
296,73468.0,73498.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,30.0
297,82257.0,82287.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,30.0
298,91768.0,91798.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,30.0
299,102965.0,102995.0,2820,47,0.24,-50-10,forward,1184,2,49,translation,30.0
300,1950.0,1980.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
301,16940.0,16970.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
302,24525.0,24555.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
303,34338.0,34368.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
304,47582.0,47612.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
305,56492.0,56522.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
306,65702.0,65732.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
307,85447.0,85477.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
308,87855.0,87885.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
309,103868.0,103898.0,1020,17,1.0,-50-10,backward,1184,2,199,translation,30.0
310,2010.0,2040.0,10260,171,,,left,1000,12,100,rotation,30.0
311,20191.0,20221.0,10260,171,,,left,1000,12,100,rotation,30.0
312,22719.0,22749.0,10260,171,,,left,1000,12,100,rotation,30.0
313,39696.0,39726.0,10260,171,,,left,1000,12,100,rotation,30.0
314,49569.0,49599.0,10260,171,,,left,1000,12,100,rotation,30.0
315,64017.0,64047.0,10260,171,,,left,1000,12,100,rotation,30.0
316,67388.0,67418.0,10260,171,,,left,1000,12,100,rotation,30.0
317,78645.0,78675.0,10260,171,,,left,1000,12,100,rotation,30.0
318,88096.0,88126.0,10260,171,,,left,1000,12,100,rotation,30.0
319,106095.0,106125.0,10260,171,,,left,1000,12,100,rotation,30.0
320,2070.0,2100.0,4920,82,,,left,300,8,400,rotation,30.0
321,18084.0,18114.0,4920,82,,,left,300,8,400,rotation,30.0
322,25127.0,25157.0,4920,82,,,left,300,8,400,rotation,30.0
323,39335.0,39365.0,4920,82,,,left,300,8,400,rotation,30.0
324,52157.0,52188.0,4920,82,,,left,300,8,400,rotation,31.0
325,57214.0,57244.0,4920,82,,,left,300,8,400,rotation,30.0
326,72565.0,72595.0,4920,82,,,left,300,8,400,rotation,30.0
327,84845.0,84875.0,4920,82,,,left,300,8,400,rotation,30.0
328,88036.0,88066.0,4920,82,,,left,300,8,400,rotation,30.0
329,105914.0,105944.0,4920,82,,,left,300,8,400,rotation,30.0
330,2130.0,2160.0,10020,167,,,left,1000,8,400,rotation,30.0
331,20371.0,20402.0,10020,167,,,left,1000,8,400,rotation,31.0
332,26030.0,26061.0,10020,167,,,left,1000,8,400,rotation,31.0
333,35843.0,35873.0,10020,167,,,left,1000,8,400,rotation,30.0
334,51977.0,52007.0,10020,167,,,left,1000,8,400,rotation,30.0
335,54746.0,54776.0,10020,167,,,left,1000,8,400,rotation,30.0
336,71722.0,71752.0,10020,167,,,left,1000,8,400,rotation,30.0
337,81053.0,81083.0,10020,167,,,left,1000,8,400,rotation,30.0
338,87735.0,87765.0,10020,167,,,left,1000,8,400,rotation,30.0
339,104650.0,104680.0,10020,167,,,left,1000,8,400,rotation,30.0
340,2190.0,2221.0,1320,22,0.48,-50-10,backward,485,2,99,translation,31.0
341,12304.0,12335.0,1320,22,0.48,-50-10,backward,485,2,99,translation,31.0
342,25850.0,25880.0,1320,22,0.48,-50-10,backward,485,2,99,translation,30.0
343,33134.0,33164.0,1320,22,0.48,-50-10,backward,485,2,99,translation,30.0
344,49810.0,49840.0,1320,22,0.48,-50-10,backward,485,2,99,translation,30.0
345,64137.0,64167.0,1320,22,0.48,-50-10,backward,485,2,99,translation,30.0
346,71963.0,71993.0,1320,22,0.48,-50-10,backward,485,2,99,translation,30.0
347,79608.0,79638.0,1320,22,0.48,-50-10,backward,485,2,99,translation,30.0
348,90564.0,90594.0,1320,22,0.48,-50-10,backward,485,2,99,translation,30.0
349,103446.0,103476.0,1320,22,0.48,-50-10,backward,485,2,99,translation,30.0
350,2251.0,2281.0,300,5,0.24,-50-10,backward,2888,2,49,translation,30.0
351,17783.0,17813.0,300,5,0.24,-50-10,backward,2888,2,49,translation,30.0
352,29763.0,29793.0,300,5,0.24,-50-10,backward,2888,2,49,translation,30.0
353,37589.0,37619.0,300,5,0.24,-50-10,backward,2888,2,49,translation,30.0
354,50893.0,50923.0,300,5,0.24,-50-10,backward,2888,2,49,translation,30.0
355,59502.0,59532.0,300,5,0.24,-50-10,backward,2888,2,49,translation,30.0
356,73889.0,73919.0,300,5,0.24,-50-10,backward,2888,2,49,translation,30.0
357,81655.0,81685.0,300,5,0.24,-50-10,backward,2888,2,49,translation,30.0
358,93995.0,94026.0,300,5,0.24,-50-10,backward,2888,2,49,translation,31.0
359,103206.0,103236.0,300,5,0.24,-50-10,backward,2888,2,49,translation,30.0
360,2311.0,2341.0,2940,49,0.24,-50-10,forward,485,2,49,translation,30.0
361,17000.0,17030.0,2940,49,0.24,-50-10,forward,485,2,49,translation,30.0
362,21816.0,21846.0,2940,49,0.24,-50-10,forward,485,2,49,translation,30.0
363,34639.0,34669.0,2940,49,0.24,-50-10,forward,485,2,49,translation,30.0
364,53121.0,53151.0,2940,49,0.24,-50-10,forward,485,2,49,translation,30.0
365,57756.0,57786.0,2940,49,0.24,-50-10,forward,485,2,49,translation,30.0
366,67990.0,68020.0,2940,49,0.24,-50-10,forward,485,2,49,translation,30.0
